title,id
Wilhelm Speier,0997f3a1-a2eb-44b1-a355-7eb25248509b
Edward Fitz Ball,d0d18920-90f9-448f-9cb5-48b8d690adca
Friend C. Herbert Rodwell,80b436a3-fbfb-4719-876c-9921a2079cef
Burton Edward Fisher,f298299d-6d3b-489b-8f49-5b04f86f3774
J. Daniel Derby,acd46997-ab7b-49ef-8f8c-1d8fad827376
L. A. Nussbaum,367b155d-8ff5-4eb9-ab44-be1cd13fe8ea
H. P. Lyste,5447b3c6-31c3-4fa8-bf2e-2ac254c582d8
Allan Percy,7116e658-d720-4805-85fc-e62178ee67c2
Fradel,067bdf33-3ede-4705-8aea-f835e21c309a
J. N. Pattison,27c4558f-c226-44be-9ff2-17056a6507a8
Gerald Grafton,732ac637-3542-44a0-9e2b-9b22ef9bfb39
Aubrey Stauffer,cefd912c-df2f-496e-8ee5-949e73b6da2a
Al G. Coney,1873e2c1-6949-4ff8-b643-3081075a315a
M. P. Hayden,42aec9ac-d719-46ca-a6b6-8aca758d257b
Antoinette Choate,9844920e-77db-4121-a3ce-eb5d31c5f836
Jerry Barrington,f8329400-8bc0-410b-b627-22128e5f194a
R. Steirly,9df4f1b9-9b74-4def-a4f5-1b96617e7a81
Mr. Gray,440ebf48-0cde-4ee6-bea3-17cdb429d3a4
Hirsekorn,3664960a-2f71-4c20-97f5-ed77d58d7366
Selig,5e3712b2-8d5d-4810-b0b7-2ad14243ba24
Wm. J. Hyde,d89f8847-6927-4010-a7ae-63d518d780c5
Robert P. Weston,be159e1d-3b92-4934-aa12-3ed239c6ca05
J. Benj. Smith,b6f75c20-a797-48a9-822b-7306d50c6f55
Poesie De Charles Vincent,fb1e2cfc-aa8e-4633-af37-7c1ae8af8a2e
Musique De L. Darcier,b83b6ba5-63f6-485b-9989-840e93fc1635
C. J. Jeffreys,3019fc64-a1c6-4db2-8e04-49430ed24e18
Lennox,b1faca44-3964-4593-bd48-a6f41c35f657
John Pridham,7193d2d5-23b5-4991-b16d-c605b5b61e78
Edward Le Roy,c3db1dc2-e767-4bd3-8386-e20b7eeebbb9
C. Matthews,c04c78fd-9f33-430f-945f-9b514d4a0295
Charles Vincent,1583ca54-0eb2-4f1b-aa0f-0edd71017d95
G. Marcailhou,eb3df3d2-e9be-46c4-b643-f47e708b2a5d
Henry Rice,47b6c6b2-ca6e-48d1-86b2-25840cedc792
Pacini,71e7edfe-75a2-4ecf-b0e5-6c727e32a14f
Antonio Bagioli Maestro,432fa0fb-5734-4141-9bea-030263a61566
Paul Steinhagen,2a670f84-cff8-4a05-982c-c89df8943e4a
Henry Edward Sutton,b06cfb8c-402d-439b-95fa-3d74edbb9c19
Edward Woolf,dac94935-51b2-4ddb-9fa2-7961ac050a3d
F. Green,235fd961-776e-4421-954f-06b2cf1c48b5
E. D. Roland,fce653da-405d-4460-95bd-145b6e566e20
Gatien Marcailhou,1d5d9462-b867-4bca-b545-0a2f4adca5f1
Miss Amelia C. Haynes,5f0ecc10-282a-4fa4-acbc-9929398251ea
Herrman J. Saroni,1dfdee27-0827-419c-aec2-d5bb1236ae8e
Stanhope Gordon,577aaf56-d7f4-49bd-a308-c2eb07fa6fca
"Wm. A. Pond, Jr.",dc9a213e-201d-42dd-99a9-7c7d354ba7e6
Ernest J. Symons,7259a6ca-42ce-4fd8-bf86-eecffe17f898
John. P. Ordway,7c8fdfc8-0de7-450a-b7ec-fe5d86612049
Thomas J. Diehl,decfbcdf-9ee3-4dfe-9b5b-accca935d282
A. B. Durand,b6f8ada0-2745-46a3-92c7-8bea4662f312
H. E. K.,b0674277-3a86-45b3-a4af-7197839213e2
J. F. Wagner,c1e861ee-ab8a-4613-8711-944e03e7c3a4
Charles Sprague,afbf20fb-5948-4f75-8cb7-2a2bee6c007f
L. I.,8fbfec20-33d5-473d-bc87-0afa8aaaf4f6
Martin Meyer,f5bc2960-effa-4b32-9268-3b5080de3b83
Auguste Mignon,01bdf8e1-f9ac-4ae7-a72f-a90ff30dd8b0
Jacob Kunkel,3a42d682-dfa4-4434-95b2-93af2b7f4486
C. Godfrey,e56bb424-8fbc-4648-9a1f-cad9d4a7f1f4
Jane Sloman,867d30e6-d83c-4a71-9d4d-048a0179e567
Mrs. Wm. H. Dishrow,33a1a645-d12f-492b-bad0-0440638b6bc2
Alfred Wheeler Esq.,20feb4eb-6cc8-4096-bd30-5f751f01a3ef
J. J. Haman,96971391-222c-445a-a731-ce9178c348d7
Eugene Lies,0080cfcf-0cdc-4dc1-a1db-e99b0c3c1bcd
Hermann S. Saroni,8c084a92-ec51-43a4-9df5-214f995e9fe9
Chas. West Thompson,599b09c7-e180-4c03-80d7-b8390fbb15f5
J. Wade,12667e83-93c7-440e-9cac-19dd8985f83a
Mrs. Cyrus Ball,595460a6-d73c-4da8-8f23-9303f8b15ca2
Chandler Robbins,25113a46-f33f-4187-84dc-707be6455740
F. M. E.,22ba0fc9-512d-4ead-9a12-9d3619c3629f
Jos. F. Duggan,4890da98-d303-4b1a-bc54-cc330f71c48e
Mr. Brough,8d4559bc-a1fb-4a4b-971e-c2ff5ffd0c63
B. S. Barclay,1b4bbfa2-2d42-4f74-a332-dd5113f0d50d
J. Thomas,8e2d4e7f-6d0f-4064-824b-42fcd37e7749
Bertram Lestrange,3d97c1eb-54b9-418c-9957-f79a4d74b586
Mrs. Frances S. Osgood,414e3b22-4c26-41bd-8af0-740fa9016f32
Mark Lemon,683be4b9-cc23-4890-84d0-7709c0a4436c
L. T. Chadwick,33f0295f-b1b8-4f47-aef1-bd828c7e3222
Charles Bochsa,10a2420c-8d9e-4775-b909-a916e14ba2b7
Meyerbeer,8325bf93-5ce0-43ad-bc0b-abad089616bf
Anson G. Chester,ea0e9f4b-6086-4451-810c-7cbc4cfb93e3
C. H. Mueller,5da2c76d-0f2e-4d77-957b-32f35b3b6f3e
Bishop,baf4eb3e-e5cc-4a26-8a3b-a4869574c423
J. M. Church,0b9a4a00-f14e-4bd7-980f-09d2cf07565d
Mrs. Sarah T. Bolton,d6d8b88f-5f23-4468-aeba-bb1647c3fe67
H. Klebec,71b127b9-9003-4e0c-a8d4-99bba3800d40
James N. Beck,1f17bf9c-1b5c-4a33-ac07-2d22c277a71b
Wild Edgerton,f834daf2-4b6a-41da-b173-706cf7894533
R. W. Pearsall,02c19a21-6c5e-46a7-bb5b-b9ac0ddfa219
Johann Munck,1460745a-5a56-48e2-a336-33625795a4b5
Tedesco,38498d62-2c6a-422b-95ee-8eb38ebc15e2
Henri Bohlman Sauzeau,f66243bf-b880-4cbb-93cc-894cd2d849b8
Maestro Schochdopole,678c9588-92fb-43fa-b418-887001d4c2c9
Miss S. C. Edgarton,c6094019-dc5d-4cbb-b094-97ed07a1678c
Gustave Satter,2c1cb95c-64f7-4113-9aaf-0d3384e4498e
John Freitag,be09334b-1e03-4611-9ad1-d2d247fd00db
Honble,80bbe211-d8d9-4e17-a947-2f40a98272a2
George Lunt,7f2b551f-e83f-45f1-8e94-2df8bca1ab44
Lindblad,64245ddb-169a-4e88-9810-162c8e3448ce
J. F. O. Smith,50a4e0e5-e3ee-45d9-a3eb-ae7babf595d1
W. Jones,77085ecf-53bd-4d44-b7b7-01c7e9c9d102
Masaniello,93097ea5-bad9-492f-b4ab-1707e981ae57
A. E. Carpenter,7edc8b7a-5746-444a-90b2-fb94640d4777
J. Hitton Jones,db7ce893-9e9a-473f-8e25-afe50d0ff1e8
Langton Williams,6b887a66-a9a2-432b-9d66-7e9bad0bfedc
Wm. O. Bateman,9a5bc699-23fb-4537-887a-54e1383ee037
C. B. Lyon,eb5fd91d-246d-4c58-a1c2-11332061eac5
J. T. S. Sullivan,82fed23c-d29e-4c53-99a3-d3e6418e43e3
Charles Grube,9289767a-77f9-4d3f-97fd-b4b108a98674
Alfred Mellon,be2394cf-7a81-4a94-96e8-5adcfad1888c
Pietro Centemeri,54f6039f-bc15-43cc-8fcf-a46c436d8b4b
Henry L. Brasche,a626ff2b-1a2d-4ca0-ad7c-c108dd570e2b
Amanda M. Douglas,83992a4d-6a8c-4e0c-af56-764d9dbd7fc6
Robert Allan,3fcc7bea-2123-4d01-b502-32f852c088d4
Helen Dauvray,fb1a1b94-7feb-4675-b8cc-ad2f62be204c
A. Walerstein,73d0e976-f4ee-4a71-8f9e-a7d3fb9d8539
Henry Sinclair,504830af-c20c-4f8a-acc1-0e7f7168f192
Alex. Wilson,b9b4b89c-ad6f-4687-b732-a40ece03e759
James Spencer,81ff44cf-1717-40f6-afdc-5caf47073177
G. Lindley,cf1eff30-5bc0-4e31-958c-0c4077905298
Jules Benedict,0178f5af-8310-400b-9e0d-1c114c44d14a
Edward,08177b29-2c97-4cd7-a89c-5c9645521561
J. Concone,8dd826b7-fc98-4bd5-a968-94aec04e0ae2
William Schmeisser,5aaaa823-403f-4048-bd9f-5ef3fe5c4446
Carl Bodisco,491c356a-9e20-4f6d-9306-a0401b608d9f
W. Kuhe,4708cb28-21ba-499b-8df5-ed0a11099a03
Ch. W. Sabatier,c78f997b-3cb8-4a3b-a96b-ad6a96d291f4
Jos. W. Postlewait,9c53089f-7b32-4128-a40d-9151d67feaf8
Hugh Willoughby Sweeny,cf2ecdc1-a730-4000-8df0-c3358cf1e009
J. H. Eccles,65a41a57-7b9f-4e59-be54-ba860e371251
Charles Voss,455a105d-8755-4074-b40f-80726cfb40fe
Leigh Cliffe,f4220b52-0ecd-4b6a-a554-e5ab9bcf9a12
C. W. Beames,4af6cd1c-4874-4aa4-acb9-4a40b271cfb1
Charles Kinkel,24069602-1908-429c-8230-db0c08dee48f
W. Corbyn,9675ed6f-a861-40e0-b354-223ceb56e44c
Henry H. Paul,006900d4-0319-445d-b484-c32c351082c8
George F. Benkert,f45bf605-a0d0-4a65-94cf-0dffe0f846e3
Lawrence Sekel,72090d90-eb46-407d-b0dd-7a41750b202a
Von Carl Fause,5017232f-4363-4ab3-b392-6264e8cd5796
G. Blessner,8adaae65-4997-45b6-9083-24e93f544270
Douglas Thompson,0f968270-7bf2-49ff-b904-2935200e106d
A. F.,8647ec2e-e6d1-4ef5-a7be-0822249e941e
Mrs. Mary E. Hewitt,be33612e-182c-4fcb-8125-2842cacab3cf
Cecelia,59cb0839-d3ad-4037-b761-04001fc9f3b1
A. Hartmann,48587d5c-9cf5-4cbd-9f70-4305a0b15fd2
J. R. Phillips,c518b685-a5e1-4e93-a699-2b981204bf6c
J. B. Howe,47e2f4f5-3779-4550-bb04-6f324c23280b
G. Ormagn,776ec995-e86b-45b0-bbb2-77041e02d013
Benedetta,35788230-eb03-427c-a34c-30c22279bfa7
Madre,110c5a04-df01-4eb6-bd33-4a50d258d7ac
Prevot,1b1a47f2-4399-43fd-a8f4-7826a6f4b910
A. Privot,4c54cb43-c33f-46e3-83da-b556fa25e30a
Ice L. Emerson,3270eb0f-aa80-4e69-9058-c6ae1fa9e9c4
Jane Sloman Torry,3d93dd60-51fc-4cf4-8765-e79f8d6ba74e
J. Hilton Jones,04b8140e-038f-48a1-86af-3cb7466a15f0
Miss Katie Belle Wichmann,b913d0b3-4daf-48e6-80d1-63b31d3ce207
Col. Addison,140f7b4e-068a-45f1-ab53-c38300efe9a4
James Simmonds,a963dc6e-9395-4811-8364-95feeb44e820
E. Woolf,31873e86-d467-491c-bf38-6f637b51a516
F. Haynes Bayly,3d9683de-a54b-476b-8d12-eaca4b54a697
Sol Smith Russell,4bdd452c-e309-4f58-abbc-7bef995efff5
Wm. Dempster,d30c3f3b-59b1-40db-9d97-71d2e1de5339
C. D. Prentie,0f119b64-f21a-4bae-9295-476c16a57b4a
Wiliam C. Peters,095a6288-4215-4982-92de-a89c5366c8a6
Frank Musgrave,d09386da-165d-451f-aa1f-e52b0807786b
A. W. Hammond,58f7010c-6538-4d47-b202-680084e04fc7
F. Kucken,e5c82045-496b-4802-af8e-244299b4fa78
Francis C. Woodworth,683d2835-b6bd-40a0-81d7-907841d4ddc3
F. Crosby,0da94f2a-a24a-41c3-9b57-13290b60bc20
De Meyer's,db20ce62-0ac8-4a11-856d-6fc5c11b107a
Henry Tissington,ed74d302-3c7a-44f8-bfe3-db9b34e9b552
Edouard Dorn,1d19655d-0e22-4b74-a150-c931ba88b722
Musique de Fred. Burgmuller,353536a8-e544-4226-b94d-0427f8e9b550
L'auteur,a627c9c8-9e6e-4b80-9fa8-161634898a08
W. Ainsly,085346d7-36c2-427a-a78d-a1a4fae32c5a
M. D. Franklin,8050946c-c2d2-4352-b595-23536d7c12a6
Will S. Hayes,08dcbed2-eb74-4488-afd7-3f7bb781ff6c
Robert Meyer,0270eef2-837a-4300-b5ea-2d07d280da38
Signor Blanco,73487aae-a300-4022-a1b4-9ae826d4d16e
J. W. Kalliwoda,5ee2966f-3493-49c9-9d57-8e644bbf4f6c
F. W. Thomas,65024b7f-5076-4a44-b224-915e4343bceb
Moncrieff,c086ffad-ee3e-4376-b6cd-f5c4ad1af54c
Mr. Watson,68c82cb1-2201-4f31-b850-f5a28b36b4a5
Max. Horter,7b05dd3c-d43b-405c-8066-ea1161e0b4d4
Mrs. Harriet Marion Ward,3b925a21-106a-49bd-8b15-86600baabba7
Henry E. Sutton,437ff735-bd6a-4706-8933-b558e313148e
H. L. Peterson,22150a97-57b1-40e4-8393-17a87e6e02c9
Jos. P. Skelly,a082b6e4-a2e0-4550-82af-3876101b3ee5
Maria Seguin,0dd91aff-04c6-42e0-81d3-5b7285565ce8
Roscoe M. Packard,1c09c15b-6ee9-457f-aa3c-a9cd16b4c327
Saml. Ingram Osmond,f1e169d1-bdd8-46ea-bdfd-d283875acbf1
Jas. Alvin Fairfield,37046533-18d3-45ec-ae2a-3550d43a49ad
Neal Harper,6022c4a0-1ad0-4393-973e-be2ad6f389cf
Geo. Christie,2684e0f7-2d8f-4cad-b275-39ce1a5b6e76
F. J. Tierney,19c80f01-b9be-4d00-8f60-8291f94ed0bf
"Sam, Jr.",aa3a6a6a-31aa-4b56-bea6-78983e3abc16
Uncle Sam.,8135e907-70c4-430d-821e-4439279f2ab9
George F. McCann,68108fce-4d68-48a1-997c-632caaf36af2
Kreutzer,292d9459-d257-44db-a8f4-b8dde3770ab9
Macy,ebdc6533-9e8f-4b30-9d82-80a780c9b636
Geo. H. Summers,86b7db14-2cc2-4bd8-a89c-839b9a0a312c
Jas. M. Fulton,af97dad0-5f67-4f7d-a8ae-4264849bae1d
R. R. Trench,10dd365d-1092-4165-9a49-a2a8f587c3ab
Will E. Nankivelle,976b8b8b-8076-489f-8c51-9b910f16a733
Max Sturm,3dcab38d-c0bd-4b0f-b756-07a842ad9d1f
Louis Herscher,2d8c1fb4-e50b-43de-8509-fc8a451f6451
H. Engelmann,202d57c1-b698-4faa-ad2c-d7d6bf9334b4
Chas. Alf. Williams,e19378cb-83b7-45fc-b9ff-e03bc31b4243
Stella Frel Williams,29e44539-ab90-46bd-bd32-c040d015f12d
A. Grebeis,a8b3f16d-c255-4828-97e7-b889a93ad35f
Isaac T. H. Brown,66a5adf6-d664-4671-bc1d-1a26022dbc61
Harry Puck,6e6ba95e-2f97-4cf1-a1f6-f0340d4784ac
Allie Toland Criss,af62051c-25f1-465a-be1b-eda41de81562
M. W. Butler,edfdff85-76d6-47ce-a4fa-33420993099c
M. Vogt,61e1679e-8702-4616-8eac-a72876d962a3
B. B. Custer,7f6e6e65-6ca1-49e3-941c-781fcd42fc8d
M. Johnston,abf6409c-2c24-42b0-81e1-0328bf684b47
B. Hamma,83981e3b-5c39-4ec4-88eb-d73b631420f5
L. M. Thornton,6f8abbcd-f995-4fbe-bc65-155fe8792321
Rodolphe Berger,f964a21e-bf0d-462b-815f-08d641e51a0b
Miss A. Blackwell,4b666c7b-0142-4567-89de-38d3151a0762
Olive L. Fields,1f016ff5-f566-4845-9f6d-f69e6885e6ca
Harry L. Newman,54e40732-3b56-4c1b-9a59-5c18ef737bd4
Maurice J. Steinberg,d84f1ef5-2b67-40f6-8e3d-50364200ad95
Arthur O'Leary,dc0c1a6b-2c8d-4bcb-84ef-6dbd8aafb608
Jean Foster,75549c31-9d5d-4835-92c3-f5bcea292f59
Stanley Wood,17badef6-e7c3-4798-8109-66a6a6dbb849
Henry Houseley,ce3463cd-889d-40b3-9f64-be6a853254c9
Fred J. Hamill,3825d65a-6c48-47ef-9e2f-762cd969aa15
E. V. S.,81fcca63-87c3-4704-b857-a8f60195644a
Theodore Eisfeld,637b1b98-4f80-402a-8231-57b0801c3d93
Vivienne,77877489-a7e6-41d5-86a7-3a5c977bb58d
Oscar P. Perry,b3481960-31e4-47be-8372-6312f18ebc42
Wm. Groscurth,d099ff55-32e9-480c-97d3-8788809f55be
Ben Hur,de5d2244-6a78-4d6c-ade0-1d75cb182e04
G. R. Cromwell,d3cdf65b-8270-4630-b60d-6d67174f7dd5
Mrs. General Tom Thumb,8dc43885-b71d-4858-99e2-57b1580edc9d
Geo. Leybourne,a2f573db-d9d1-4966-9fe4-2469b1300fe4
A. Gregg,122ba788-0d4f-4ad6-8c7a-7341602f11de
Frank Harris,5b23d35a-a334-4742-9c52-45f9f61505e5
M. A. Ridder,a8ab9884-bfd3-466d-b61f-63b7e0d997cd
E. Macks,dc6a70ab-40b9-46e4-8184-92a1615ebfc2
Will. H. Kennedy,3c5b3e69-90e8-49d0-b34a-c343bbb27dbf
Tom Maguire,f5660282-0920-421b-8d15-b799ba18c300
Harold Vynne,2d7cd7da-e485-451d-a01f-0c8417e16259
Edith Maida Lessing,afd4dba7-568a-42f7-9339-b16bf53bdf7c
Jimmie V. Monaco,3e1efccd-7531-4409-a601-f47c18beea8c
Paul Cuzent,a61338bb-6030-4437-82e2-6f3a354642b8
Juliet Levy,2183c9d5-7cc7-4fde-8142-09b6c16c4d58
Prof. L. Heck,7fa44312-28f4-4aac-959f-449612b11e64
J. B. Duvernoy,ea5ef6bf-66e8-4276-93ab-0068a3c3f0aa
W. Mardon,fa93eb1b-3608-484c-b258-b5b965107a68
Mark,e3ddd7ee-5c22-44b0-8575-839a62afebfc
W. J. Wetmore M. D.,1586c194-38d6-45f5-a708-31ac36b4e68b
Claude Melnotte,d0877ff0-c01d-4622-b896-0b69179db4dc
P. Steinhagen,5da21158-5d86-4a25-b944-af16065d78e6
Alfred Hanlon,27165064-4336-4e71-840a-f4a55973177e
C. Koppitz,cfdd1ef3-439c-4b54-a67b-2a8c90a9f266
R. Goerdeler,fa645c37-5786-48e5-add5-4caff37688ce
G. Lamothe,be4b2f38-f357-4ede-8c3e-6d0a2f10f66b
James McNaughton,49540399-928c-49b1-b86a-e82d1f20db24
Roger Bernard,2e6aecad-8836-4994-b09f-4c5f7ee0efaf
J. Sprake,a8197362-e857-45bf-a0a7-079e03162136
Dan Godfrey,67ad3b2d-0e6b-44ad-8043-a7e33a3e3212
Fred. J. Eustis,393f2b1f-3d6c-4090-8344-8733f092373f
J. Dunning,cf615d14-efe8-4dc7-baae-59a24e7023c4
Edwin Harley,2c7f37f8-c3bb-41bf-94ee-5981431a70dc
Effie F. Kamman,5d51d1d9-9e4c-46d5-8642-9c6481e81229
Eilenberg,8c57071e-ca64-448f-ab65-a532b6bf314f
James A. Kerr,e3f14b26-cb5d-4f92-b3ca-25cb987be9e0
C. Harding,a7aaba2b-d5c3-419e-b9fa-ba867a873705
Addison P. Wyman,67025897-c9cf-4ff5-a47a-7ff1bb555a64
Chas. Kinkel,6ecd2ecd-d541-4ef0-9aad-5b56394c9109
B. Lang,eccae374-7856-4969-a227-4ab2eb52fb13
Marcus I. Epstein,780b6081-6926-40cc-b95e-ef45d89ad347
Alan Macey,37d5c6ec-1a44-45a8-96fa-05c7f890232b
Eugene Ketterer,4158592a-2b57-49fa-8819-d25e44e55e00
Geo. E. Fawcette,32aca7cf-24dd-4b0a-82de-ff69ef8ce854
Henri Allard,bf87d7e1-a271-4717-b233-f19d7e8208d8
Beardsley Woods,414c0dec-332d-4a47-89cc-39bbc158ab4c
Claude Haven,3eb0de45-90bd-4e1d-a07f-82d4dd3abbf7
Dornberger,7139b81b-c9bc-47b8-8cc2-7b2e52bd61c7
Frank Drayton,48d618a6-29d8-48aa-8225-6404e64d5a70
Fr. Kucken,1af739a1-2119-4c3a-b7aa-c7cfa2857754
Crowe,6739dd0b-3e38-4403-bc75-66b2bc338100
Henri LaValle,5bb528be-e534-4004-9274-e8bd90788eab
M. E. Vosmer,58563e2d-75d8-497d-880d-f2c08657717f
Carlton Curtis,b0568a53-236a-4fc5-8f08-bdd11a275dd3
J. E. P.,5c8cb2f3-cfd6-4d72-b40b-3ff1f15e63ab
E. Plouvier,657cc1db-090f-4e6c-97ef-1496ad339bad
Musique de L. Bordese,3150543e-51ac-4949-9e3b-a16877cf14be
H. Behrens,bbcb26c3-5a00-4b1b-aa78-3ae02028bf2f
A. Tatzel,0be223d2-035c-437f-95c2-a0c1ddccb1a1
Fred. Field,8d9dab5e-6b37-4bd8-9685-7c4314f6f442
J. M. Chadwick,1357faad-31d6-45f1-bcb3-9e32d1f6a27b
Moritz Relle,cffa0f2c-ae5a-4ed0-ac77-c9e91d017fe9
K. O. B.,8863814f-e20d-4979-ba27-be170b792bc4
A. Gwyllym Crowe,5bc4c88b-9b23-4f27-ab21-6510aacb3475
Frank Lynes,3de2ebc7-1d24-4634-b5d8-dde235e585f7
A. E. A. Muse,ab7568cc-7dd8-48cc-9d25-efafe5465003
Wm. J. Kennedy,2d86e66d-42a2-4fbf-a6a3-0f79f7717613
S. B. Mills,4be80219-09f5-4efd-95c2-2eb458814820
W. D. E. W. Eisenborn,32fc5156-ed32-49d5-beea-3d03a3f62892
Jules Rochard,6158fadf-4be4-4372-a2ca-408c410bca93
O. E. Sutton,b73fdc7f-4c9f-4f82-834f-21674f7fe61c
A. Le Carpentier,76bfdcd4-8799-4c59-844d-257e932c13a9
Harry M. Wheeler,dd86d6d6-a967-4e56-9641-5ce00732abdc
Arthur Gillespie,c32c9472-7169-4a1d-98b1-dcfb5f4006a4
D. S. Fields,6417ccf5-5882-43b2-9d4c-f492e60cec8a
J. R. Sweney,e32138c7-9c02-4825-9850-48b3d720875b
Annie M. Curtis,2063c037-a6e8-4736-8805-981a56805bc6
E. B. F.,0513e1cd-889e-41e1-b4bc-5f6071927f8c
L. C. West,af0f9132-2431-4bdb-8ac9-eead38434d6f
M. J. Cavanagh,90e45e2a-af2f-4e4b-a801-4f45e61e7366
C. A. Foster,fce8cd7e-14dc-47c1-acc6-1ee13f7cb034
A. L. Powell,368cd1a1-e9b5-413c-b466-b37312b0b601
W. J. Scanlan,552cca3c-2f45-4c55-9817-99991a8b778e
Bethel Thorn,56814349-bebc-48aa-bf41-585cebb9b3b3
H. D. Munson,56802e29-8212-4b57-9ae5-6056e01b1ba5
Julius G. Holladay,e2e9585f-681d-421d-88ac-ac1a590886f5
Frank Collins,24273e58-e522-4c82-9b19-ae45c58860c6
Jas. E. Stewart,1579cea9-f189-4aea-9391-7a7288704870
Mrs. Emily Huntington Miller,04243b03-941b-4021-a22b-69af218916bd
T. B. Kelley,fbe9341f-fb2a-4ba4-af25-1c0e80db3b9b
Dr. J. G. Holland,f1792a68-42c8-48bf-9ef5-e5571ae81abd
Horatio C. King,515f19d3-cfbe-4168-b8b2-86c4457df8b9
Hermann Schloss,eb014346-a78e-4e65-9dd0-2a709fa63186
C. W.,339283b1-1711-4653-a16a-2099de9c1796
Reeve,6cb37ff4-6bf4-4c72-b6dd-6d208c1a61ad
Jerry Cohan,41eb3a4e-8b47-463c-aafc-7ae685171777
R. Sylvani,02c28490-8022-4410-94e0-a1a920940bff
Aaron Hoffman,553ace39-23f1-4621-8589-80834e67e897
Nat. D. Ayer,8929c2e3-f7c7-4bd8-bfd4-c514d08bd1da
Stella,b1af48e3-92d5-4200-b902-2faad98d4808
J. E. Larrabee,7d03776b-e4f8-4366-b361-b71d2851b2aa
Harcourt,72ff0673-0915-49bc-8493-5eb0a9b39838
Alice C. D. Riley,1c4d2c6c-6f43-4b4d-bc8a-4d9ce97e6630
Jessie L. Gaynor,28925c40-3c76-44ed-9f20-5475e0824f4d
Charles Harris,d85461ed-7dbc-461d-b0a1-5afbf9a78dcd
Mrs. A. Elmore,e6bcea90-2400-4929-b8a9-00921306da86
Emily Huntington Miller,e8852ae8-ff0a-4bcb-9c20-e040fad66528
A. Johnson,549797e1-6b29-4015-888f-1b47758ec887
Burges Johnson,2289af6d-f33c-4d79-9cda-927d68df4245
Edward Stanley,7dc76b7d-be40-433a-9d8f-62ba4a0bb7d7
Will L. Thompson,a13c20c6-e3af-4a1f-99b5-f36b8a254423
M. Allie Toland,291f8ca3-ed27-4f38-8bfa-4deab8068cbf
Tobias,f35923dd-d951-4562-8f29-868f5fd7ba7b
Fred. Emerson Brooks,20c9be0d-ed10-4e25-a838-38346c23b41a
Richard Elbel,2465058e-90cf-4c14-8804-9bbf0c846c63
Marie Heath,dcf10c8f-2bf0-4b94-b28d-58be2708349a
Walter Dauphin,63b4c3c7-0589-45ce-bf21-9a7ff80ff12b
Philip Wingate,8489d9c2-9c90-4d42-9f7c-57242d329249
Wm. H. Nevil,e10fe20d-a12b-4e8e-9fa3-e10d2be4519a
Chas.,a4eaf71d-a560-40a0-9202-bd6aad9626df
Pratt,dcb7642e-2e31-421e-8588-59d9f444a50b
Frieda Cohen,92417dd8-b963-4547-95cc-adecf1e4a2cb
Will. A. Heelan,7be5e2bd-e60e-41b9-becc-ff55952f698f
Vincent Novello,fd9f61a0-c731-4653-8ce5-48d45d729ce7
Dave J. Clark,fe7439ed-b48f-4808-9e77-ee6ac7271249
Al Gumble,ed16c955-1f4e-419c-8779-7a0c55ffd2c8
E. F. D.,fa95a1d4-7edb-4bef-9c40-83a71c28f66d
Lester-Bodine,61163696-5635-4475-95aa-86175a6f6170
E. H. Packard,f47d12bf-cab5-4567-b6d6-dc832a2464f0
Willard Barton,80c55371-813b-4d17-8add-d2857c590833
Ignacio Martinetti,484a1b6b-2621-4c0d-ae61-416e72b65d10
Harry Ward,7f341bd4-bee3-419a-a428-dddc56047123
S. S. Foss,a7959cbd-e388-462f-8980-ea7f2621c21a
J. M. Stewart,49e451d0-e748-4f0a-9573-bef732676e4e
Edwin Christies,f812ada9-2f57-4147-a14f-272ea743631e
De Witt Hubbell,04d1949f-4ff5-4e93-817a-59bede2f5951
David Nesfield,459c9a23-c94f-4454-95e8-f5fb5067ab8f
Rev. E. W. Jones,840f8716-9103-4e03-bb6c-f52e44aae670
Mr. S. Booth,f2bdace9-37a4-4f0b-95ab-c3ca7e4b373e
G. T. Evans,05e5025e-644c-47ac-9ea4-75e8b1c02d05
Ed Jacobowski,590c7a7d-bc69-464c-82a0-0c80d80cb11b
Wm. E. McNulty,0e878ea8-2359-4a53-8c26-44ea45b496df
Harry Spiers,a9cad817-9b6f-4cea-a073-7dde0af3be03
Henry Wise,f6ec8099-232a-4fe1-bb94-7d14e3ed892a
Sidney Perrin,486784f6-9508-4dfa-87e7-6762ec67c5a1
Hillman,f9b6dbd1-5392-4e67-b557-c8b8683ed30a
Perrin,287ca88a-7432-4210-8fe1-b3f014347507
P. H. Van Der Weyde,0c6b033f-3b54-4509-8e2d-9d0c89590e96
H. C. Weasner,2e9e5b27-eb50-4a6b-87ac-8b50c332fe71
Robert Buechel,fda8f257-e73f-418c-b18e-70e9d9046cd6
Will H. Bray,5ee1568d-18d7-4cb5-83b3-cb0e3012f0da
Harry Freeman,d7a828d1-0f01-4901-8ac4-3e76a2d1dfc6
John Rohde,a1852cd0-2503-444f-acae-91c3cbb08d39
Fred. Geo. Richmond,77e760e1-d23f-4bce-9121-324d6db7b2bb
Fanny E. Lacy,1166fb5a-de4c-4579-8287-945b9f74dbf0
Jas. G. Clark,fefadaf6-b452-4e7b-9310-694c810e4997
V. D. Dygert,9a6dbd70-4113-486a-b940-3344209cd7cb
